tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,67,Sorezore no shitô,"Feb 9, 2011",6.8,263,"Sora refuses to let Furido destroy the village despite his grudge against Asuma and the Hokage. He is beaten up by Furido, who claims that his father had a similar flaw. Asuma gets trapped by Kitane in a force field of lightning. Meanwhile, Yamato and Sakura kill their opponents, and Shikamaru heads to the battlefield with a plan to defeat the zombies. Just as he puts... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,68,Mezame no toki,"Feb 16, 2011",6.7,263,"Naruto deduces that Fuuka's secret consists of switching bodies to use each corresponding element and that her hair preserves her youth and body. Naruto damages her hair and it takes a life of its own dispensing the body, but Naruto finally kills it with a Rasengan. Meanwhile, Asuma manages to break free of the electric barrier, catch up with Kitane and defeat him in ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,69,Zetsubô,"Feb 23, 2011",6.6,267,"Naruto and Asuma catch up to Sora, only to find him shrouded in ominous chakra and undergoing a change.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,70,Kyômei,"Mar 2, 2011",6.6,270,"Furido's true form belongs to Kazuma, one of the Guardian Shinobi Twelve who had planned the coup d'Ã©tat. Asuma puts his honor on the line and goes back ten years to battle Furido once more.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,71,Tomo yo,"Mar 9, 2011",6.6,281,"The struggle between Naruto and Sora continues. Asuma and Kazuma fight. Sai arrives, having sneaked out of hospital, and binds Kazuma with an ink snake. Kazuma breaks out of Sai's jutsu and charges Asuma, but is killed. Naruto eventually reaches Sora, who manages to release the Nine Tails's chakra. Sora then leaves the village to travel the world. Asuma and Shikamaru ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,72,Shinobi yoru kyôi,"Mar 16, 2011",7.3,353,"Work continues in Hidden Leaf Village to erase the scars of battle. As he watches Konohamaru and the others helping with the reconstruction, Iruka sees how his students have matured.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,73,"""Akatuski"" shinkô","Mar 23, 2011",7.7,382,"With Kakashi's return, Naruto resumes training for his new jutsu. Kakashi explains that the transformation training will enter the next stage. This time, only Wind Chakra will be used to cut through a waterfall. Hidan and Kakuzu, who have captured Two Tails, leave it with Zetsu and head for the Land of Fire in search of Nine Tails. The first place they reach is the Fi... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,74,Hoshizora no shita de,"Mar 30, 2011",7.5,360,The lone surviving priest is carried into Hidden Leaf Village where he reports the destruction of the Fire Temple.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,75,Rôsô no inori,"Apr 6, 2011",7.4,352,"In order to capture the Akatsuki, the Hidden Leaf cast a net that even an ant could not crawl through. Still, the Akatsuki elude them and frustrate Tsunade to no end. Around that time, Asuma and the others arrive at the Fire Temple, only to find it completely destroyed. Chiriku's corpse is missing, and Asuma surmises that the Akatsuki were after the bounty on Chiriku'... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,76,Bôgin,"Apr 23, 2011",8.4,408,"Asuma and his team finally confront Hidan, and a battle ensues. They fight with all their strength but are shocked at Hidan's power.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,77,Tsuginaru suteppu,"Apr 16, 2011",7.7,367,"Naruto is learning the elements of Wind Style Jutsu, and Kakashi lectures him on the difficulties of developing a new jutsu. According to Kakashi even the Fourth Hokage was not able to embed elemental chakra into his jutsu. Naruto feels a heavy sense of responsibility and puts his entire being into developing the new jutsu. Meanwhile, the Akatsuki duo turns in Chiriku... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,78,Kudasareta sabaki,"Apr 30, 2011",8.2,550,"Hidan releases a baffling jutsu, and Asuma bears the brunt of the attack. The jutsu is a special trick which links Hidan with Asuma's body.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,79,Todokanu zekkyô,"May 7, 2011",8.2,531,"Hidan's immortality enables him to stay alive even with his head cut off, although he cannot move his body. Kakuzu sews Hidan's head back on with threads that sprout from his body. Izumo and Kotetsu try to attack Kakuzu, but he manages to grab them both by using his body threads, restraining them and suffocating them as well. Hidan, now able to move again, returns to ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,80,Saigo no kotoba,"May 14, 2011",8.0,659,"Asuma is mortally wounded by Hidan's jutsu, and the Akatsuki have the rest of the Hidden Leaf in a bind.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,81,Kanashiki shirase,"May 21, 2011",8.1,394,"In a faraway land, the Akatsuki reveal their true aim of world conquest. And back at Hidden Leaf Village, Shikamaru gives his report of the mission to Tsunade.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,82,Daijûppan,"Jun 4, 2011",8.3,628,"Asuma's funeral is held in Hidden Leaf Village amid deep sadness. Shikamaru is the lone absentee, unable to get over the loss.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,83,Tâgetto rokkuon,"Jun 18, 2011",8.3,398,Kakashi and Team 10 set out to stop the Akatsuki. Tsunade considers Naruto's Team 7 to be the ideal back-up for Team 10 and orders Naruto to perfect his new jutsu within 24 hours.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,84,Kakuzu's Abilities,"Jun 25, 2011",8.5,462,"Shikamaru and Choji deliver the first blows in the battle, but they are thwarted by Kakuzu's power. Kakashi counters Kakuzu's trick and brings him down.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,85,The Terrifying Secret,"Jul 2, 2011",8.0,546,Shikamaru and his comrades desperately counter the Fire Jutsu offensive. But continuously using his Rasengan and Lightning Blade takes its toll on Kakashi.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,86,Shikamaru's Genius,"Jul 9, 2011",8.0,615,"Shikamaru battles Hidan alone, deep in the forest, and after depleting his chakra, sustains a deep wound. Hidan draws his blood as he lies near death.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,87,"When You Curse Someone, You Dig Your Own Grave","Jul 16, 2011",8.1,780,"Naruto and Team Kakashi arrive just in time to assist Team Asuma. Sakura and Sai are ordered by Kakashi to aid Shikamaru, who is battling alone.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,88,Wind Element: Rasen Shuriken!,"Jul 23, 2011",8.0,644,"Ino and Choji are amazed at Naruto's new jutsu, and Kakuzu senses the danger that it poses. But when released, the new jutsu dissipates before it reaches Kakuzu.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
