tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,104,Luffy Tai Vivi! Nakama ni Kakeru Namida no Chikai,"Mar 10, 2002",8.0,347,Luffy and Vivi fight against each other when Luffy says that Vivi's idea to stop the rebellion is naive and the only way to solve the problem in Arabasta is by defeating the Crocodile.,tt0388629
One Piece,1,105,Alabasta Sensen! Yume no Machi Rainbase,"Mar 17, 2002",7.9,329,"Instead of trying to stop the Rebel Army to war against the kingdom's Army, Straw Hat's crew decides to go after Crocodile at Rainbase, only to meet with Smoker and Tashigi once more and fall right into Crocodile's trap.",tt0388629
One Piece,1,106,Zettai Zetsumei no Wana! Rain Dinners Totsunyuu,"Mar 24, 2002",8.2,339,"Most of Straw Hat's crew is trapped along with Smoker by Crocodile. Vivi and a royal guardian, Pell, fight against Miss All Sunday.",tt0388629
One Piece,1,107,Utopia Sakusen Hatsudou! Ugokidashita Uneri,"Apr 14, 2002",8.1,325,"Operation Utopia is set into motion. With his devil fruit's ability, Mr. 2 impersonates King Cobra and orders the destruction of Nanohana. Enraged, Rebel Army begins to move.",tt0388629
One Piece,1,108,Kyoufu no Bananawani to Mr. Prince,"Apr 21, 2002",8.2,338,"Vivi tries desperately to get the key of the cage that traps most of Craw Hat crew from the humongous crocodiles known as Bananawani. Meanwhile, someone contacts Crocodile and introduces himself as Mr. Prince.",tt0388629
One Piece,1,109,Gyakuten Dai Dasshutsu e no Kagi! Doru-Doru Ball!,"Apr 28, 2002",8.7,618,"Mr. Prince is actually Sanji, who lures Crocodile out so that he can go in and help the others. He manages to open the cage since using the copy key made from the wax of Mr. 3, who is swallowed by one of the Bananawani.",tt0388629
One Piece,1,110,Nasake Muyou no Shitou! Luffy vs Crocodile,"May 5, 2002",9.2,1100,"Straw Hat crew rush to Alubarne, where the final battle will take place. But Luffy is captured by Crocodile, so he tells the others to go without him. Battle between Luffy and Crocodile begins, with Crocodile overpowers him with his devil fruit's ability, sand.",tt0388629
One Piece,1,111,Kiseki e no Shissou! Arabasta Doubutsu Land,"May 12, 2002",7.9,349,"The rest of Straw Hat crew reaches Alubarna, while in Rainbase, Luffy gets stabbed by Crocodile, who leaves him to die. However, the mysterious Miss All Sunday saves Luffy.",tt0388629
One Piece,1,112,Hanrangun Tai Kokuougun! Kessen wa Alubarna!,"May 19, 2002",8.1,356,The war between Royal Army and Rebel Army is about to start and Straw Hat crew sets up a plan to stop it.,tt0388629
One Piece,1,113,Nageki no Alubarna! Gekitou Carue Taichou!,"Jun 2, 2002",7.8,344,"Vivi is standing between Alubarne and incoming Rebel Army to speak with Kohza. But a member of Baroque Work infiltrating the Royal Army interferes by shooting the cannon, sending dust spreading and covering the area. Vivi is nearly trampled, but Karoo sacrifices himself and covers her with his body.",tt0388629
One Piece,1,114,Nakama no Yume ni Chikau! Kettou Mogurazuka 4-bangai,"Jun 9, 2002",8.1,352,"Usopp and Chopper struggle against Mr. 4 and Miss Merry Christmas, who attack them from underground and with explosive balls. Scared and badly injured, Usopp tries to flee, but stop immediately when the enemy claims that Luffy is killed by Crocodile.",tt0388629
One Piece,1,115,Honjitsu Daikoukai! Mane-Mane Montage!,"Jun 16, 2002",8.1,358,"Though badly injured, Usopp is enraged by Miss Merry Christmas's taunt. Sanji is still engaged in battle against Mr. 2 and they are evenly matched.",tt0388629
One Piece,1,116,Nami ni Henshin! Bon Clay Renpatsu Ballet Kenpou,"Jun 23, 2002",8.1,342,"Mr.2 keeps changing into Nami so that Sanji can't attack him, but then Sanji notices that Mr.2 should turn back into himself to use his Kenpo. Vivi decides to save the country by destroying the palace, but then Crocodile appears with the kidnapped King Cobra.",tt0388629
One Piece,1,117,Nami no Senpuu Chuuihou! Clima Takt Sakuretsu,"Jun 30, 2002",8.0,347,"It's a fight between Miss Doublefinger and Nami with her new weapon, Clima Tact.",tt0388629
One Piece,1,118,Ouke ni Tsutawaru Himitsu! Kodai Heiki Pluton,"Jul 14, 2002",7.9,344,"Nami manages to defeat Miss Doublefinger after several false attempts using her Clima Tact. Meanwhile, Crocodile reveals his true objective, ancient weapon Pluton, that lies somewhere in Alabasta.",tt0388629
One Piece,1,119,Gouken no Gokui! Koutetsu o Kiru Chikara to Mono no Kokyuu,"Jul 21, 2002",9.2,1100,"Zoro struggles in a fierce battle against Mr. 1, who can turn his body parts into blades. After being injured very badly, Zoro learns that his katana should be able to cut steel in order to win.",tt0388629
One Piece,1,120,Tatakai wa Owatta! Kooza ga Kakageta Shiroi Hata,"Aug 4, 2002",8.1,345,"Kohza eavesdrops the conversation between Crocodile and Vivi, and now after knowing the truth, he tries to stop the Rebel Army for attacking by raising a white flag. However, Baroque Work's infiltrator in Royal Army shots him, and Crocodile spreads sand storm everywhere, encouraging the war.",tt0388629
One Piece,1,121,Vivi no Koe no Yukue! Hero wa Maiorita!,"Aug 11, 2002",8.7,610,"Crocodile tells Vivi that he sets a bomb that will destroy Alubarna and people within. Then he drops Vivi from the top of the castle, but Luffy and Pell catch her. Luffy once again challenge Crocodile into battle, claiming that now he knows Crocodile's weakness.",tt0388629
One Piece,1,122,Suna Wani to Mizu Luffy! Kettou Dai 2 Round,"Aug 18, 2002",9.1,911,"Luffy uses water to fight Crocodile, since water will not let Crocodile turns into sand. Meanwhile, the rest of Straw Hat crew tries to find the location of the bomb. Miss All Sunday, a.k.a Nico Robin, forces King Cobra to show her the location of Pluton.",tt0388629
One Piece,1,123,Wanippoi! Ouke no Haka e Hashire Luffy!,"Aug 25, 2002",8.3,350,"After defeating Luffy for the second time, Crocodile joins Nico Robin in the middle of her translating the Poneglyph. Robin admits that the Poneglyph does not mention Pluton at all, and Crocodile stabs her saying that she isn't useful anymore to him.",tt0388629
One Piece,1,124,Akumu no Toki Semaru! Koko wa Sunasunadan Himitsu Kichi,"Sep 1, 2002",8.2,347,"After recovering, Luffy fights Crocodile again in the tomb, this time using his blood as water replacement. He gets poisoned but still he fights Crocodile with all his might. Meanwhile, Vivi finally finds out the location of the bomb and tells the others.",tt0388629
One Piece,1,125,Idainaru Tsubasa! Waga Na wa Kuni no Shugoshin Pell,"Sep 8, 2002",9.1,926,"Vivi manages to cut the bomb's fuses, but realizes that the bomb has been set to explode at a certain time. Only several seconds left before the bomb explodes, and suddenly, Pell appears, sacrificing himself by taking the bomb up to the sky.",tt0388629
One Piece,1,126,Koeteiku! Arabasta ni Ame ga Furu!,"Sep 15, 2002",9.5,1400,"The bomb explodes in the sky, the impact blows away the sand storm. At the same time, Luffy defeats Crocodile and punches him through the bedrock. Even so, the war is still raging, and though Vivi screams at the top of her lungs to make them stop, nobody listens to her, until the first drops of rain fall down and calm them.",tt0388629
One Piece,1,127,Buki yo Saraba! Kaizoku to Ikutsuka no Seigi,"Oct 6, 2002",8.2,348,The first rain fall in 3 years/The end of the Alabasta War!,tt0388629
One Piece,1,128,Kaizoku-tachi no Utage to Arabasta Dasshutsu Sakusen!,"Oct 6, 2002",8.2,340,"After defeating Crocodile, Luffy's crew is preparing to sail away when they find out that Mr 2 took the Going Merry and is awaiting for them at the Sandora River. He claims to need their friendship.",tt0388629
One Piece,1,129,Hajimari wa Ano Hi! Vivi ga Kataru Boukentan!,"Oct 20, 2002",9.2,1100,"Vivi gives her speech in front of the people of Alabasta today. At the same time, Straw Hat crew waits for her to come and sail with them. However, the Marine begins to chase them. It turns out that Vivi has Igaram to stand in the podium, while she and Karoo go to the promised location. In front of the crew, and heard by all of Alabasta's people, Vivi states that she ... Read all",tt0388629
One Piece,1,130,Kiken na Kaori! Shichininme wa Nico Robin!,"Oct 27, 2002",9.0,890,"With Mr.2's help, Straw Hat crew manages to escape from Marines. Suddenly, Nico Robin appears from the inside of the ship and persuades Luffy and the rest of the crew to let her be the seventh crew.",tt0388629
One Piece,1,131,Hajimete no Kranke! Rumble Ball Hiwa,"Nov 3, 2002",7.1,297,"Straw Hat crew lands on an uninhabited island. As usual, some of the crew is sent to gather food or survey the island. Chopper stays behind to guard the ship, but realize that Robin stays as well. Awkwardly he tells the story about his mentor, and also his first patient, Dr. Kureha.",tt0388629
One Piece,1,132,Koukaishi no Hanran! Yuzurenai Yume no Tame ni!,"Nov 10, 2002",6.9,298,"Accidentally, Luffy fishes a huge ammonite and apparently it is a kind of vehicle owned by a traveling salesman. Nami gets a pile of paper and then begins to draw the map of the world like she always dreams about, only to find that she should restart twice drawing the map of the Reverse Mountain due to the mischief of the crew.",tt0388629
One Piece,1,133,Uketsugareru Recipe! Curry no Tetsujin Sanji,"Nov 17, 2002",7.0,286,"Tajiyo, a young trainee cook in a Marine's ship falls from the ship and wakes up in Straw Hat's ship. Surprised by the quality of Sanji's food, he then goes back to his ship along with Luffy and Sanji, who helps him cook the perfect dish.",tt0388629
One Piece,1,134,Sakasete Misemasu! Otoko Usopp Hasshakudama,"Nov 24, 2002",7.0,286,"Straw Hat's crew arrives on the next island, and it seems that it is day the inhabitants of the island hold their annual fireworks show. Usopp goes to the fireworks factory run by an old man named Odama and his granddaughter, Kodama.",tt0388629
One Piece,1,135,Uwasa no Kaizokugari! Sasurai no Kenshi Zoro,"Dec 1, 2002",7.1,275,"In his quest to repair his katana, Zoro defeats two brother pirates.",tt0388629
One Piece,1,136,Yagi no Shima no Zenny to Yama no Naka no Kaizokusen!,"Dec 8, 2002",6.8,290,Luffy and his friends escape from the Marines once again and find an unknown island where old pirate Zenny dwells.,tt0388629
One Piece,1,137,Moukarimakka? Kanekashi Zenny no Yabou!,"Dec 15, 2002",6.9,281,Zenny reveals his past life while the Marines make their moves to get both Luffy's reward and the moneylender's treasure.,tt0388629
One Piece,1,138,Shima no Otakara no Yukue! Zenny Kaizokudan Shutsugeki!,"Dec 22, 2002",6.7,281,The Marines are defeated and Zenny prepares to begin his pirate new life.,tt0388629
One Piece,1,139,Niji-iro no Kiri Densetsu! Ruluka Tou no Roujin Henzo,"Jan 8, 2003",7.1,265,"The gang lands in Ruluka island, where they meet old professor Henzo and his lifetime studies about the Rainbow Mist. Sanji fights the son of current mayor Wetton.",tt0388629
One Piece,1,140,Eien no Kuni no Juunin! Pumpkin Kaizokudan!,"Jan 12, 2003",7.0,269,"Luffy, Zoro, Ussop, Nico and Professor Henzo enter the Rainbow Mist where they find the Pumpkin Pirates. Meanwhile, Nami, Chopper and Sanji find out that the Going Merry is gone and decide to go after it.",tt0388629
One Piece,1,141,Furusato e no Omoi! Dasshutsu Funou no Kaizoku Hakaba!,"Jan 19, 2003",6.9,265,Henzo makes friends with the pumpkin pirates but Rapanui remains distrustful. Luffy and friends try to find the way out from the Rainbow Mist while Nami sails to help them. Sanji and Chopper prepare to fight Wetton's people.,tt0388629
One Piece,1,142,Ransen Hisshi! Wetton no Yabou to Niji no Tou,"Jan 26, 2003",6.9,269,"Whetton has the large tower in the city falls into the Rainbow Mist, creating a bridge that connects both world. He and his men then cross the bridge to take the treasures inside.",tt0388629
One Piece,1,143,Soshite Densetsu ga Hajimaru! Iza Niji no Kanata e,"Feb 2, 2003",7.6,268,The end of Whetton's tax run.,tt0388629
One Piece,1,144,Ubawareta Log! Salvage-ou Mashira!,"Sep 29, 2007",7.4,301,"In order to find the way to the mythical sky island, Skypiea, the Straw Hat Pirates must explore a sunken ship, working around the King of Salvagers, Masira, as well as the dangerous beasts of the deep.",tt0388629
One Piece,1,145,Kaibutsu Toujou! Shirohige Ichimi ni wa Te o Dasuna,"Oct 6, 2007",7.7,308,"As if escaping the jaws of a giant sea turtle and dealing with an infuriated Masira weren't enough, the crew also has to contend with monsters that reach up to the sky and blot out the sun! In the meantime, Buggy and his crew have to put up with Portgas D. Ace, second in command to the dangerous Whitebeard!",tt0388629
One Piece,1,146,Yume o Miruna! Azakeri no Machi Mock Town!,"Oct 13, 2007",8.1,308,"The Straw Hat Crew arrives to Jaya and Luffy, Zoro and Nami walk into town to find information about the Sky Island, but on the way they meet $55.000.000-reward pirate Bellamy who mocks about their quest.",tt0388629
One Piece,1,147,Kaizoku no Takami! Yume o Kataru Otoko to Kaitei Tansaku Ou,"Oct 20, 2007",7.8,310,"Luffy and Zoro are beaten by Bellamy so they and Nami go back to the ship. Robin finds information about the Sky Island and the crew departs, but they are confronted with pirate Shojo.",tt0388629
One Piece,1,148,"Densetsu no Ichizoku! ""Usotsuki Norland""","Oct 27, 2007",7.7,298,"Luffy and his friends meet Cricket Montblanc, the great-great-grandchild of Norland the Lier, and he tells them the story about the City of Gold.",tt0388629
One Piece,1,149,Kumo Kaji Ippai! Southbird o Oe!,"Nov 3, 2007",7.6,293,"The crew is ordered by Cricket to find a Southbird, because otherwise they will not be able to orient in the open sea. Bellamy arrives at the diver's house.",tt0388629
One Piece,1,150,Yume wa Kanawanai!? Bellamy VS Saruyama Rengou,"Nov 10, 2007",8.2,312,Bellamy steals the Sarumaya Alliance gold while the crew is hunting a Southbird. Luffy goes after Bellamy.,tt0388629
One Piece,1,151,Ichioku no Otoko! Sekai Saikou Kenryoku to Kaizoku Kurohige,"Nov 24, 2007",9.4,1300,Luffy defeats Bellamy and recovers Cricket's gold.,tt0388629
One Piece,1,152,Fune wa Sora o Yuku! Knock-Up Stream ni Nore,"Dec 1, 2007",8.3,323,The Gold Merry is repaired and the crew sails to meet the Knock Up Stream and find the Sky Island. Blackbeard goes after Luffy.,tt0388629
One Piece,1,153,Koko wa Sora no Umi! Sora no Kishi to Tengoku no Mon,"Dec 8, 2007",8.0,295,"wandering trough the Sea of the Sky, the crew meets Gan Fall, the Knight of the Sky. He saves them from the attack of a treasure hunter. Later, they find the way up to the White White Sea.",tt0388629
One Piece,1,154,Kami no Kuni Skypiea! Kumo no Nagisa no Tenshi-tachi,"Dec 15, 2007",7.6,296,"The Straw Hat Crew arrives to Skypiea, where they meet angels Conis and her father Pagaya. Nami gets lost while trying to drive the Waver.",tt0388629
