tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Simpsons,1,576,'Cue Detective,"Oct 4, 2015",6.6,1000,"A celebrity television chef challenges Homer to a barbecue cook-off. But before the competition, Homer's new, prized barbecue grill is stolen.",tt0096697
The Simpsons,1,577,Puffless,"Oct 11, 2015",7.0,989,"Patty and Selma try to quit smoking, but Patty moves in with the Simpsons when Selma takes it up again. Meanwhile, Maggie goes on an adventure with some local creatures.",tt0096697
The Simpsons,1,578,Halloween of Horror,"Oct 18, 2015",7.7,1400,"The Simpsons are proud to be the most festively decorated house on the block. But when Lisa is traumatized at Krustyland Horror Night, she feels she cannot handle Halloween anymore.",tt0096697
The Simpsons,1,579,Treehouse of Horror XXVI,"Oct 25, 2015",6.6,1100,"After killing Bart, Sideshow Bob doesn't know what to do with himself; Homer wakes up with short-term memory loss; Because of radiation, Lisa, Bart and Milhouse gain super-powers.",tt0096697
The Simpsons,1,580,Friend with Benefit,"Nov 8, 2015",6.6,884,"Lisa makes a new friend at school - Harper, who happens to be super-rich, while Homer makes friends with Harper's dad and sets out to continue living the good life when Lisa decides to end the friendship.",tt0096697
The Simpsons,1,581,"Lisa with an ""S""","Nov 22, 2015",5.9,892,Broadway legend Laney Fontaine transforms Lisa into a show-biz kid after Homer loses her chance at band camp.,tt0096697
The Simpsons,1,582,Paths of Glory,"Dec 6, 2015",6.8,870,"Lisa tries to restore the reputation of a forgotten Springfield female inventor, while Bart takes full advantage of a diagnosis that he is a sociopath.",tt0096697
The Simpsons,1,583,Barthood,"Dec 13, 2015",8.5,2000,"A tale of Bart's journey from youth to adulthood, where he is constantly in search of approval from his father and in the shadow of his more-successful younger sister.",tt0096697
The Simpsons,1,584,The Girl Code,"Jan 3, 2016",6.6,970,"When Homer loses his job due to Marge's social media post, he begins working as a dishwasher at a Greek restaurant. Meanwhile, Lisa creates an app that can predict the effect any post on social media will have.",tt0096697
The Simpsons,1,585,Teenage Mutant Milk-Caused Hurdles,"Jan 10, 2016",6.6,905,"Bart and Principal Skinner battle over the affection of Bart's new teacher, and a new milk-based product that Homer buys from the Kwik-E-Mart causes big changes in Bart and Lisa.",tt0096697
The Simpsons,1,586,Much Apu About Something,"Jan 17, 2016",6.6,855,"Apu's nephew makes big changes when he takes over the Kwik-E-Mart business, and Bart decides that he's through with being bad after his latest prank spirals out of control.",tt0096697
The Simpsons,1,587,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,"Feb 14, 2016",6.4,812,"Professor Frink's new invention turns him into a ladies' man, while a new pill at the Springfield Retirement Castle causes Grandpa to hallucinate back to his happiest moments.",tt0096697
The Simpsons,1,588,Gal of Constant Sorrow,"Feb 21, 2016",6.5,927,"Lisa tries to launch the career of a homeless Appalachian folk singer, but Bart warns her that she will just let her down. Meanwhile, Homer tries to rescue the cat, who is trapped in the walls of the house.",tt0096697
The Simpsons,1,589,Lisa the Veterinarian,"Mar 6, 2016",6.4,832,"Lisa takes a job as veterinarian's assistant, but soon lets the responsibilities of the job get to her head. Meanwhile, Marge decides to take a job as a crime scene cleaner.",tt0096697
The Simpsons,1,590,The Marge-ian Chronicles,"Mar 13, 2016",7.1,885,"Lisa signs up for an opportunity to be part of a mission to colonize Mars in ten years, and Homer's strategy to use reverse psychology to talk her out of it backfires.",tt0096697
The Simpsons,1,591,The Burns Cage,"Apr 3, 2016",6.3,812,"Homer tries to raise Smithers' spirits by finding him a man, and Lisa gets the lead in the school production of ""Casablanca"" alongside a new male student, sparking Millhouse's jealousy.",tt0096697
The Simpsons,1,592,How Lisa Got Her Marge Back,"Apr 10, 2016",6.3,774,"After Lisa overhears Marge say that she doesn't like Lisa's jazz music, Marge takes Lisa on a trip to Capitol City to regain her friendship. Meanwhile, Bart uses Maggie as his new partner in crime for his practical jokes.",tt0096697
The Simpsons,1,593,Fland Canyon,"Apr 24, 2016",7.2,881,"Maggie will not go to sleep, so Homer tells her a bedtime story about when the Simpsons and the Flanders went to the Grand Canyon together.",tt0096697
The Simpsons,1,594,To Courier with Love,"May 8, 2016",6.8,765,"After promising Marge the trip of a lifetime, Homer makes a deal with a travel agent to be a courier of a top-secret briefcase in exchange for a discounted family vacation to Paris.",tt0096697
The Simpsons,1,595,Simprovised,"May 15, 2016",6.3,792,"While trying to overcome a fear of public speaking, Homer creates an improv comedy troupe; Marge rebuilds Bart's treehouse.",tt0096697
The Simpsons,1,596,Orange Is the New Yellow,"May 22, 2016",6.7,813,"Marge lets Bart go to the park alone because he's too irritating, then she ends up getting arrested for leaving him unsupervised.",tt0096697
The Simpsons,1,597,Monty Burns' Fleeing Circus,"Sep 25, 2016",6.1,915,Mr. Burns puts on a variety show at the Springfield Bowl.,tt0096697
The Simpsons,1,598,Friends and Family,"Oct 2, 2016",6.6,856,Homer finds a new friend in a woman who acts just like him when Mr. Burns hires the other Simpsons as his live-in virtual reality family.,tt0096697
The Simpsons,1,599,The Town,"Oct 9, 2016",7.1,959,"Homer takes the family on a ""hate-cation"" to Boston after he catches Bart rooting for a rival football team.",tt0096697
The Simpsons,1,600,Treehouse of Horror XXVII,"Oct 16, 2016",6.9,1100,"The children of Springfield fight to the death, Hunger Games style; Lisa's imaginary friend kills her real friends; Moe recruits Bart into his group of covert barfly agents.",tt0096697
The Simpsons,1,601,Trust But Clarify,"Oct 23, 2016",6.4,795,Bart and Lisa investigate Krusty's new candy; Marge helps Homer dress for a promotion; Kent Brockman struggles with the changing media world.,tt0096697
The Simpsons,1,602,There Will Be Buds,"Nov 6, 2016",6.8,798,"Homer coaches the kids' lacrosse team with Kirk Van Houten, who disappears before the championship game, after Homer rants about him being a loser.",tt0096697
The Simpsons,1,603,Havana Wild Weekend,"Nov 13, 2016",6.2,786,The Simpsons go to Cuba to get Grampa cheap medical care when the Retirement Castle and V.A. hospital are unable to solve his health problems.,tt0096697
The Simpsons,1,604,Dad Behavior,"Nov 20, 2016",6.6,764,"Homer discovers an app that makes his life easier, while Grampa learns that he'll be a father again.",tt0096697
The Simpsons,1,605,The Last Traction Hero,"Dec 4, 2016",6.4,724,"Homer is placed in a cast following a workplace accident, leading Marge to receive romance from an unexpected source; Lisa attempts to keep the peace as bus monitor.",tt0096697
The Simpsons,1,606,The Nightmare After Krustmas,"Dec 11, 2016",6.0,789,Krusty and his daughter spend Christmas with the Simpsons; Reverend Lovejoy seeks converts to boost attendance at church; A Christmas toy scares Maggie.,tt0096697
The Simpsons,1,607,Pork and Burns,"Jan 8, 2017",6.8,776,"A Japanese book on minimalism inspires Marge to adapt to a new way of living, so the Simpsons have to part with items that no longer bring them joy.",tt0096697
The Simpsons,1,608,The Great Phatsby,"Jan 15, 2017",6.2,963,"Mr Burns tries to relive his glory days, and crosses paths with a mysterious music mogul.",tt0096697
The Simpsons,1,609,Fatzcarraldo,"Feb 12, 2017",6.4,746,"When all the fast food restaurants in Springfield become healthy, Homer turns to the last bastion of greasy food for comfort; Lisa must find a good news story when her school radio station is in jeopardy.",tt0096697
The Simpsons,1,610,The Cad and the Hat,"Feb 19, 2017",6.5,746,Bart ruins Lisa's perfect day out of jealousy and becomes haunted by the manifestation of his guilty conscious. Homer is revealed to be a master chess player which helps him bond with his competitive dad.,tt0096697
The Simpsons,1,611,Kamp Krustier,"Mar 5, 2017",6.5,743,"Bart and Lisa return home following a traumatic incident at Kamp Krusty, putting an end to Homer and Marge's sexual encounters.",tt0096697
The Simpsons,1,612,22 for 30,"Mar 12, 2017",6.6,784,"A mocumentary about how Bart became a star basketball player at Springfield Elementary only to fall prey to fame, his own ego and the schemes of mobster Fat Tony.",tt0096697
The Simpsons,1,613,A Father's Watch,"Mar 19, 2017",7.0,756,"As Homer and Marge try a different parenting style on the hellraising Bart, Grampa gives him a special watch that becomes Bart's moral center. But Bart loses it and tries everything to get it back.",tt0096697
The Simpsons,1,614,The Caper Chase,"Apr 2, 2017",6.2,782,"Mr. Burns opens his own for-profit university, hiring the completely unqualified Homer as a professor, only to lose him to a mad scientist.",tt0096697
The Simpsons,1,615,Looking for Mr. Goodbart,"Apr 30, 2017",7.0,754,Bart bonds with Skinner's mother over their mutual dislike of Skinner and realizes that he could make a bundle by befriending other lonely and disgruntled grandmothers of Springfield for money.,tt0096697
The Simpsons,1,616,Moho House,"May 7, 2017",6.2,700,Mr. Burns makes a bet with his old friend that nothing can break Homer and Marge apart. But that's where Moe comes in.,tt0096697
The Simpsons,1,617,Dogtown,"May 21, 2017",6.5,709,"After a successful animal rights campaign, all dogs in Springfield are allowed to go where they want and do what they want. Pack mentality quickly kicks in and the dogs of Springfield assert their dominance by threatening the people.",tt0096697
The Simpsons,1,618,The Serfsons,"Oct 1, 2017",6.8,1200,"In a medieval world, Lisa is forced to use illegal magic when Marge's mother is turned into an Ice Walker.",tt0096697
The Simpsons,1,619,Springfield Splendor,"Oct 8, 2017",6.6,926,"Lisa's sad experience is adapted into a graphic novel, which becomes a Broadway show.",tt0096697
The Simpsons,1,620,Whistler's Father,"Oct 15, 2017",6.2,828,Homer launches Maggie's baby-celebrity career with her whistling talent; Marge is hired to style Fat Tony's brothel.,tt0096697
The Simpsons,1,621,Treehouse of Horror XXVIII,"Oct 22, 2017",7.2,1100,Maggie gets possessed by a demon; Lisa discovers a creepy/perfect version of her family in an alternative universe; Homer cannibalizes himself.,tt0096697
The Simpsons,1,622,Grampy Can Ya Hear Me,"Nov 5, 2017",6.4,791,Grampa gets a hearing aid and finally hears what everyone has been saying about him.,tt0096697
The Simpsons,1,623,The Old Blue Mayor She Ain't What She Used To Be,"Nov 12, 2017",6.4,798,Marge runs for mayor and uses Homer as the butt of her jokes to gain public support.,tt0096697
The Simpsons,1,624,Singin' in the Lane,"Nov 19, 2017",6.4,792,Homer gets his old bowling team back together and they wind up competing with arrogant millionaires.,tt0096697
The Simpsons,1,625,Mr. Lisa's Opus,"Dec 3, 2017",7.0,874,"In the future, Lisa writes a college application essay to Harvard and recalls disappointing past birthdays that helped shape her.",tt0096697
The Simpsons,1,626,Gone Boy,"Dec 10, 2017",7.3,948,"When Bart goes missing, the town puts together a search party to find him.",tt0096697
The Simpsons,1,627,Haw-Haw Land,"Jan 7, 2018",6.5,824,Lisa falls for a crooning jazz pianist named Brendan; Bart discovers he has an affinity for chemistry.,tt0096697
The Simpsons,1,628,Frink Gets Testy,"Jan 14, 2018",6.3,744,Mr. Burns builds a doomsday ark after he believes the world is ending; Professor Frink is tasked with determining who is worth saving.,tt0096697
The Simpsons,1,629,Homer is Where the Art Isn't,"Mar 18, 2018",6.7,809,Homer is accused of stealing a multimillion-dollar painting and only freelance insurance investigator Manacek can prove his innocence or guilt.,tt0096697
The Simpsons,1,630,3 Scenes Plus a Tag from a Marriage,"Mar 25, 2018",6.6,735,Homer and Marge tell the story of how they went from loving life without kids to being miserable parents.,tt0096697
The Simpsons,1,631,Fears of a Clown,"Apr 1, 2018",6.1,698,Bart goes to prankster rehab after a clown-mask prank terrifies the town and ruins Krusty's career causing him to give up comedy and try serious drama.,tt0096697
The Simpsons,1,632,No Good Read Goes Unpunished,"Apr 8, 2018",6.4,714,Marge forces everyone to give up their electronics and go to the book store in an effort to bring the family together.,tt0096697
The Simpsons,1,633,King Leer,"Apr 15, 2018",6.4,684,Homer and Marge attempt to reunite Moe with his troubled family.,tt0096697
The Simpsons,1,634,Lisa Gets the Blues,"Apr 22, 2018",6.9,763,"The Simpsons' flight to Gainesville gets re-routed to New Orleans, where Lisa must regain her confidence as a jazz musician.",tt0096697
The Simpsons,1,635,Forgive and Regret,"Apr 29, 2018",7.2,761,"On his deathbed, Grampa makes a confession to Homer about the notes from Homer's mother that got lost when she left. This angers Homer to the point of refusing to reconcile with Abe after he miraculously recovers.",tt0096697
The Simpsons,1,636,Left Behind,"May 6, 2018",6.7,708,Homer gets Flanders a job at the power plant; Marge feels there's no spark left in their marriage.,tt0096697
The Simpsons,1,637,Throw Grampa from the Dane,"May 13, 2018",6.8,779,The Simpsons go to Denmark so Grampa can benefit from its free health-care system.,tt0096697
The Simpsons,1,638,Flanders' Ladder,"May 20, 2018",7.7,1100,"When Bart falls into a coma after he is struck by lightning, he is visited by ghosts seeking closure.",tt0096697
The Simpsons,1,639,Bart's Not Dead,"Sep 30, 2018",6.3,991,"Bart ends up in the hospital after taking a dare and lies about going to heaven to cover it up, but Homer takes a deal with Christian producers to make a movie about it.",tt0096697
The Simpsons,1,640,Heartbreak Hotel,"Oct 7, 2018",6.1,884,Marge and Homer travel to a tropical island and go on Marge's favorite reality competition program to win a million dollars.,tt0096697
The Simpsons,1,641,My Way or the Highway to Heaven,"Oct 14, 2018",6.2,848,"While God and St. Peter discuss who will get into heaven, the citizens of Springfield recall divine encounters.",tt0096697
The Simpsons,1,642,Treehouse of Horror XXIX,"Oct 21, 2018",6.0,972,"Homer wins an oyster-eating contest against the mythical Cthulhu, Springfield is overrun by plant body-snatchers, Lisa finally snaps and Mr. Burns opens a retirement home with some Jurassic upgrades.",tt0096697
The Simpsons,1,643,Baby You Can't Drive My Car,"Nov 4, 2018",7.1,799,"A self-driving car company comes to Springfield, poaching all of the power plant employees with their fun work environment.",tt0096697
The Simpsons,1,644,From Russia Without Love,"Nov 11, 2018",6.5,750,"Bart, Nelson and Milhouse get a mail-order bride for Moe as a hardcore prank.",tt0096697
The Simpsons,1,645,Werking Mom,"Nov 18, 2018",5.7,886,"In search of a job, Marge gets one selling plastic food storage containers - as a drag queen; Lisa tries to make the world better.",tt0096697
The Simpsons,1,646,Krusty the Clown,"Nov 25, 2018",6.5,724,"Krusty hides out at a circus after he nearly kills Homer, who becomes a TV recapper and gives him a bad grade.",tt0096697
The Simpsons,1,647,Daddicus Finch,"Dec 2, 2018",6.9,732,"Bart feels neglected when Homer and Lisa bond over To Kill a Mockingbird and start spending quality time together, so Marge attempts to help Homer balance attention between the kids.",tt0096697
The Simpsons,1,648,'Tis the 30th Season,"Dec 9, 2018",6.8,733,"Marge is determined to fix Christmas following a failed Black Friday shopping spree, but Homer and the kids surprise her with a vacation in Florida.",tt0096697
The Simpsons,1,649,Mad About the Toy,"Jan 6, 2019",5.7,843,"Motivated by a PTSD episode Grampa had while babysitting the kids, the Simpsons take a journey to Grampa's past as a post-WW2 toy model for plastic army men, and Abe finally faces his on confused sexuality.",tt0096697
The Simpsons,1,650,The Girl on the Bus,"Jan 13, 2019",6.4,749,Lisa tries to live a double life when she makes a new friend and gets a taste of what it would be like to live with a more cultured family.,tt0096697
The Simpsons,1,651,I'm Dancing as Fat as I Can,"Feb 10, 2019",6.9,729,"Homer tries to make amends for binging his and Marge's favorite show without her; Bart prepares for ""Krusty's Holiday Trample"".",tt0096697
The Simpsons,1,652,The Clown Stays in the Picture,"Feb 17, 2019",6.2,676,"On Marc Maron's podcast, Krusty reveals the untold story of his past movie project, The Sands of Space. Hearing the podcast, Bart and Lisa learn their parents were production assistants on the movie in the early days of their relationship.",tt0096697
The Simpsons,1,653,101 Mitigations,"Mar 3, 2019",6.5,631,Homer steals Comic Book Guy's car and must either prove his innocence in court or reconcile with him.,tt0096697
The Simpsons,1,654,I Want You (She's So Heavy),"Mar 10, 2019",5.9,650,"When a romantic night ends in injury for Homer and Marge, Lisa turns to an unlikely source to fix their strained relationship.",tt0096697
The Simpsons,1,655,E My Sports,"Mar 17, 2019",6.4,705,Homer discovers a passion for coaching Bart in video game competitions; Lisa's plan to bring Homer back to reality creates chaos.,tt0096697
The Simpsons,1,656,Bart vs. Itchy & Scratchy,"Mar 24, 2019",4.7,1400,"Bart's friends start a boys rights activist group to protest Krusty's all-female reboot of Itchy and Scratchy. When they catch Bart enjoying it, they kick him out, so he joins Bossy Riot, a militant feminist gang of sixth-grade girls.",tt0096697
The Simpsons,1,657,Girl's in the Band,"Mar 31, 2019",6.4,676,Homer works extra shifts at the plant so Lisa can play in the Capitol City Youth Philharmonic.,tt0096697
The Simpsons,1,658,I'm Just a Girl Who Can't Say D'oh,"Apr 7, 2019",5.5,684,"Marge becomes Director of Springfield's local theater, armed with Lisa's script resembling ""Hamilton""; Homer joins a baby class with Maggie, and takes a liking to supervisor Chloe.",tt0096697
The Simpsons,1,659,D'oh Canada,"Apr 28, 2019",5.6,813,Lisa is mistakenly given political asylum in Canada during a family trip to Niagara Falls.,tt0096697
The Simpsons,1,660,Woo-Hoo Dunnit?,"May 5, 2019",6.2,680,"The documentary crime series ""Dateline: Springfield"" goes in-depth to solve the case of Lisa's missing college fund.",tt0096697
The Simpsons,1,661,Crystal Blue-Haired Persuasion,"May 12, 2019",6.1,650,"Marge starts a business selling healing crystals and other New Age products to the naive mothers of Springfield when Homer's job cuts children's health-care benefits, leading Marge to use the crystals as a cheaper solution for Bart's ADD.",tt0096697
The Simpsons,1,662,The Winter of Our Monetized Content,"Sep 29, 2019",5.9,936,Bart and Homer become social media celebrities when a video of them fighting goes viral; Lisa fights the school's new industrialized detention system.,tt0096697
The Simpsons,1,663,Go Big or Go Homer,"Oct 6, 2019",6.0,836,"Homer inspires a 35-year-old millennial who idolizes him to start his own business, which leads the mob to chase both of them.",tt0096697
The Simpsons,1,664,The Fat Blue Line,"Oct 13, 2019",6.6,744,"When the wrong man is arrested for pickpocketing Springfield during the San Castellaneta street festival, Chief Wiggum sets out to catch the real criminal.",tt0096697
The Simpsons,1,665,Treehouse of Horror XXX,"Oct 20, 2019",6.9,944,"The 30th Treehouse of Horror features a demon Maggie, a mission to rescue Milhouse from another dimension, dead-Homer's spirit trying on some new bodies for size and Selma finally finding love in an unlikely place - the alien in the basement.",tt0096697
The Simpsons,1,666,Gorillas on the Mast,"Nov 3, 2019",6.3,693,"After visiting Aquatraz Water Park, Lisa and Bart set out to free from captivity the most vicious animals in Springfield. Homer fulfills a lifelong dream and buys a boat, only to realize how much boat ownership sucks.",tt0096697
The Simpsons,1,667,Marge the Lumberjill,"Nov 10, 2019",5.6,776,"Marge becomes a competitive lumberjack and goes on a month-long retreat to Portland with her trainer, whom Homer fears will take his wife away from him.",tt0096697
The Simpsons,1,668,Livin la Pura Vida,"Nov 17, 2019",6.5,737,"The Simpsons join other Springfield families on the Van Houtens' annual trip to Costa Rica, where Homer befriends Patty's new girlfriend and Lisa discovers how the Van Houtens are able to afford this trip every year.",tt0096697
The Simpsons,1,669,Thanksgiving of Horror,"Nov 24, 2019",7.5,931,"The Simpsons face various Thanksgiving nightmares, including the first Thanksgiving, an A.I. mishap and a dangerous space mission complicated by a sentient cranberry sauce.",tt0096697
The Simpsons,1,670,"Todd, Todd, Why Hast Thou Forsaken Me?","Dec 1, 2019",6.6,822,"Todd blames God for his mother's death and rejects his faith, so Ned sends him to live with the Simpsons, hoping they can scare him into believing in God again.",tt0096697
The Simpsons,1,671,"Bobby, It's Cold Outside","Dec 15, 2019",6.6,666,"Sideshow Bob gets the role of Santa Claus at Santa's Village amusement park. Meanwhile, someone is stealing all the Christmas packages off people's front porches.",tt0096697
The Simpsons,1,672,Hail to the Teeth,"Jan 5, 2020",6.1,597,Homer and Marge attend Artie Ziff's wedding and become quite uncomfortable when they realize that his bride-to-be is a clone of Marge.,tt0096697
The Simpsons,1,673,The Miseducation of Lisa Simpson,"Feb 16, 2020",6.6,604,"The sea captain finds treasure for which he's been searching for 40 years, but City Hall claims it since it was in city limits. Marge convinces the townspeople to use the windfall to build a STEM school. Homer crusades against automation.",tt0096697
The Simpsons,1,674,Frinkcoin,"Feb 23, 2020",6.0,580,"Professor Frink invents a cryptocurrency that makes him the richest man in Springfield, a title Mr. Burns has no intention of giving up.",tt0096697
The Simpsons,1,675,Bart the Bad Guy,"Mar 1, 2020",7.4,782,"Bart uses spoilers for a superhero movie he saw to get what he wants, but two movie executives will stop at nothing to keep his knowledge secret.",tt0096697
The Simpsons,1,676,Screenless,"Mar 8, 2020",6.6,585,"Marge implements a limit on screen time for the whole family, only to realize she's the one addicted to screens.",tt0096697
The Simpsons,1,677,Better Off Ned,"Mar 15, 2020",6.5,564,"Jealous of Bart's bond with Ned, Homer mentors Nelson in retaliation, but an act of heroism helps Homer to regain Bart's respect.",tt0096697
The Simpsons,1,678,Highway to Well,"Mar 22, 2020",7.1,634,Marge gets a job at an upscale cannabis dispensary leading Homer to open a competing business that replicates the scuzzy days of scoring weed from and old-school pot connection.,tt0096697
The Simpsons,1,679,The Incredible Lightness of Being a Baby,"Apr 19, 2020",6.4,550,"Maggie reunites with baby Hudson, but Marge isn't too crazy about his mom. Homer befriends Cletus Spuckler who recently discovered a vast underground reserve of helium gas on his property, attracting unwanted attention from Mr. Burns.",tt0096697
The Simpsons,1,680,Warrin' Priests,"Apr 26, 2020",6.1,652,Reverend Lovejoy investigates the mysterious past of a new priest who's come to town and shaken things up at church.,tt0096697
The Simpsons,1,681,Warrin' Priests Part 2,"May 3, 2020",5.9,614,"In Michigan, Reverend Lovejoy learns the true reason why Bode came to Springfield and the congregation must decide whether to banish their new priest.",tt0096697
The Simpsons,1,682,The Hateful Eight-Year-Olds,"May 10, 2020",6.7,612,Lisa joins a group of rich girls when she makes a friend who loves horses; Homer takes Marge on a romantic cruise.,tt0096697
The Simpsons,1,683,The Way of the Dog,"May 17, 2020",7.6,749,The Simpsons explore the tragic past of Santa's Little Helper when he bites Marge.,tt0096697
The Simpsons,1,684,Undercover Burns,"Sep 27, 2020",6.5,800,"Mr. Burns goes undercover at the power plant as an employee named Fred and befriends Homer and the gang, but a jealous Smithers plots to bring the old Burns back.",tt0096697
The Simpsons,1,685,"I, Carumbus","Oct 4, 2020",6.8,748,"At a museum exhibit of Ancient Rome, Marge and Homer imagine themselves in Rome where Homer is more ambitious.",tt0096697
The Simpsons,1,686,"Now Museum, Now You Don't","Oct 11, 2020",5.8,668,Lisa stays home from school and fantasizes about the history of Western art.,tt0096697
The Simpsons,1,687,Treehouse of Horror XXXI,"Nov 1, 2020",6.2,954,"The 31st annual Simpsons Halloween special includes a frightening look at the 2020 election, parodies of Pixar and Spider-Man: Into the Spider-Verse and a ninth birthday Lisa just can't get over.",tt0096697
The Simpsons,1,688,The 7 Beer Itch,"Nov 8, 2020",5.7,666,Homer is tempted by a British femme fatale while Marge and the kids are on a seaside vacation.,tt0096697
The Simpsons,1,689,Podcast News,"Nov 15, 2020",6.9,614,"Grampa is accused of a crime, while Kent Brockman questions his career.",tt0096697
The Simpsons,1,690,Three Dreams Denied,"Nov 22, 2020",6.3,565,"Bart becomes a voice over actor, Comic Book Guy is humiliated at Comic-Con and Lisa is set up for a fall.",tt0096697
The Simpsons,1,691,The Road to Cincinnati,"Nov 29, 2020",6.7,676,Skinner and Chalmers take an 800-mile car ride to an administrator's convention in Cincinnati.,tt0096697
The Simpsons,1,692,Sorry Not Sorry,"Dec 6, 2020",6.2,586,"Lisa calls Ms. Hoover a hack and refuses to apologize, then learns her private pain.",tt0096697
The Simpsons,1,693,A Springfield Summer Christmas for Christmas,"Dec 13, 2020",6.3,657,A cable channel films a Christmas movie in Springfield and Skinner falls in love.,tt0096697
The Simpsons,1,694,The Dad-Feelings Limited,"Jan 3, 2021",7.1,756,The origin story of Comic Book Guy is revealed as he and Kumiko debate having a baby.,tt0096697
The Simpsons,1,695,Diary Queen,"Feb 21, 2021",7.0,630,"Bart learns a surprising secret when he finds Mrs. Krabappel's diary at a yard sale, while Lisa discovers an even bigger surprise.",tt0096697
The Simpsons,1,696,Wad Goals,"Feb 28, 2021",6.3,539,"Bart becomes a successful caddy, but Marge thinks it may ruin his character.",tt0096697
The Simpsons,1,697,Yokel Hero,"Mar 7, 2021",5.7,499,"Cletus becomes a singing sensation and ruins everything when he turns on his fans, while Homer becomes a new man.",tt0096697
The Simpsons,1,698,Do Pizza Bots Dream of Electric Guitars,"Mar 14, 2021",6.0,515,"Homer tries to reunite a mechanical band from his youth, but J.J. Abrams beats him to it.",tt0096697
The Simpsons,1,699,Manger Things,"Mar 21, 2021",6.5,495,A secret from Flanders' past and a never-before-seen room in the Simpson home are revealed.,tt0096697
The Simpsons,1,700,Uncut Femmes,"Mar 28, 2021",6.5,508,Sarah Wiggum is more than she seems; Marge participates in a jewel heist.,tt0096697
The Simpsons,1,701,Burger Kings,"Apr 11, 2021",6.8,467,"Mr. Burns joins the plant-based burger business, convincing Lisa that he's changed for the better.",tt0096697
The Simpsons,1,702,Panic on the Streets of Springfield,"Apr 18, 2021",6.2,601,Lisa's imaginary friend is a depressed British singer from the 1980s; Homer becomes a truck guy.,tt0096697
The Simpsons,1,703,Mother and Child Reunion,"May 9, 2021",7.1,448,"In the future, Lisa makes a shocking college decision that hurts Marge, leading to a surprising place.",tt0096697
The Simpsons,1,704,The Man from G.R.A.M.P.A.,"May 16, 2021",6.4,414,A British secret agent comes to Springfield to find a Russian spy.,tt0096697
The Simpsons,1,705,The Last Barfighter,"May 23, 2021",7.7,521,A secret society of bartenders seeks revenge on Homer and his friends when Moe breaks their most sacred rule.,tt0096697
The Simpsons,1,706,The Star of the Backstage,"Sep 26, 2021",4.5,793,"Marge stages a revival of a musical from high school, but her pleasant memories are threatened by the return of her old rival.",tt0096697
The Simpsons,1,707,Bart's in Jail!,"Oct 3, 2021",7.3,491,"When Grampa falls victim to a phone scam, the Simpsons set out to get his money back.",tt0096697
The Simpsons,1,708,Treehouse of Horror XXXII,"Oct 10, 2021",7.0,519,"The 32nd annual Simpsons Halloween special includes a spoof of ""Parasite"" and a segment where Bambi gets his revenge.",tt0096697
The Simpsons,1,709,The Wayz We Were,"Oct 17, 2021",7.2,385,Moe is faced with a difficult choice when Evergreen Terrace develops a traffic problem.,tt0096697
The Simpsons,1,710,Lisa's Belly,"Oct 24, 2021",7.1,432,Lisa reacts to a hurtful word spoken by Marge while Bart gets swole.,tt0096697
The Simpsons,1,711,A Serious Flanders,"Nov 7, 2021",8.5,582,Homer and Ned get sucked into the violent world of prestige TV when a ruthless debt collector comes to Springfield.,tt0096697
The Simpsons,1,712,A Serious Flanders: Part 2,"Nov 14, 2021",8.6,481,Things go from bad to worse for Homer and Ned.,tt0096697
The Simpsons,1,713,Portrait of a Lackey on Fire,"Nov 21, 2021",6.3,365,"Smithers finds true love with a famous fashion designer, but this new relationship may destroy Springfield.",tt0096697
The Simpsons,1,714,Mothers and Other Strangers,"Nov 28, 2021",6.7,279,"In a flashback to his teen years, Homer goes on a road trip with his father to search for his mother.",tt0096697
The Simpsons,1,715,A Made Maggie,"Dec 19, 2021",7.4,245,Fat Tony becomes Maggie's godfather.,tt0096697
The Simpsons,1,716,The Longest Marge,"Jan 2, 2022",6.2,196,Marge battles Mr. Burns for the soul of a brash young football prodigy.,tt0096697
The Simpsons,1,717,Pixelated and Afraid,"Episode airs Feb 27, 2022",0.0,0,,tt0096697
The Simpsons,1,718,Episode #34.1,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,719,Episode #33.13,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,720,Episode #33.14,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,721,Episode #33.15,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,722,Episode #33.16,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,723,Episode #33.17,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,724,Episode #33.18,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,725,Episode #33.19,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,726,Episode #33.20,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,727,Episode #33.21,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,728,Episode #33.22,Episode airs 2022,0.0,0,,tt0096697
The Simpsons,1,729,Episode #34.2,S34,0.0,0,,tt0096697
The Simpsons,1,730,Episode #34.3,S34,0.0,0,,tt0096697
The Simpsons,1,731,Episode #34.4,S34,0.0,0,,tt0096697
